purchase_date,item_name,customer_name,purchase_month,item_price,고객이름,지역,등록일
2019-07-09 15:27:00,상품B,김성민,201907,200.0,김성민,A시,2018-02-06
2019-01-19 16:56:00,상품J,김성민,201901,1000.0,김성민,A시,2018-02-06
2019-02-09 20:28:00,상품O,김성민,201902,1500.0,김성민,A시,2018-02-06
2019-03-09 08:36:00,상품F,김성민,201903,600.0,김성민,A시,2018-02-06
2019-02-13 06:08:00,상품V,김성민,201902,2200.0,김성민,A시,2018-02-06
2019-04-28 09:16:00,상품V,김성민,201904,2200.0,김성민,A시,2018-02-06
2019-03-14 09:52:00,상품I,김성민,201903,900.0,김성민,A시,2018-02-06
2019-02-13 07:01:00,상품G,김성민,201902,700.0,김성민,A시,2018-02-06
2019-04-12 06:47:00,상품Q,김성민,201904,1700.0,김성민,A시,2018-02-06
2019-07-05 10:49:00,상품O,김서후,201907,1500.0,김서후,A시,2017-05-23
2019-03-10 15:16:00,상품F,김서후,201903,600.0,김서후,A시,2017-05-23
2019-02-08 15:43:00,상품X,김서후,201902,2400.0,김서후,A시,2017-05-23
2019-07-10 16:09:00,상품J,김서후,201907,1000.0,김서후,A시,2017-05-23
2019-02-12 02:52:00,상품A,김서후,201902,100.0,김서후,A시,2017-05-23
2019-05-15 22:11:00,상품K,김서후,201905,1100.0,김서후,A시,2017-05-23
2019-05-25 19:28:00,상품R,김서후,201905,1800.0,김서후,A시,2017-05-23
2019-04-20 20:15:00,상품Q,김서후,201904,1700.0,김서후,A시,2017-05-23
2019-05-14 01:28:00,상품E,김서후,201905,500.0,김서후,A시,2017-05-23
2019-05-16 21:50:00,상품I,김서후,201905,900.0,김서후,A시,2017-05-23
2019-05-21 18:07:00,상품C,김서후,201905,300.0,김서후,A시,2017-05-23
2019-01-09 04:10:00,상품K,김서후,201901,1100.0,김서후,A시,2017-05-23
2019-01-09 23:02:00,상품J,김서후,201901,1000.0,김서후,A시,2017-05-23
2019-01-09 15:24:00,상품L,김서후,201901,1200.0,김서후,A시,2017-05-23
2019-05-14 21:09:00,상품A,김서후,201905,100.0,김서후,A시,2017-05-23
2019-06-10 19:07:00,상품G,김승유,201906,700.0,김승유,A시,2017-04-27
2019-01-17 17:36:00,상품S,김승유,201901,1900.0,김승유,A시,2017-04-27
2019-01-07 04:14:00,상품V,김승유,201901,2200.0,김승유,A시,2017-04-27
2019-03-12 21:30:00,상품U,김승유,201903,2100.0,김승유,A시,2017-04-27
2019-05-26 13:01:00,상품S,김승유,201905,1900.0,김승유,A시,2017-04-27
2019-01-02 19:30:00,상품F,김승유,201901,600.0,김승유,A시,2017-04-27
2019-07-26 21:28:00,상품Q,김승유,201907,1700.0,김승유,A시,2017-04-27
2019-06-11 09:07:00,상품Y,김승유,201906,2500.0,김승유,A시,2017-04-27
2019-01-30 14:45:00,상품Q,김승유,201901,1700.0,김승유,A시,2017-04-27
2019-06-17 08:02:00,상품X,김승유,201906,2400.0,김승유,A시,2017-04-27
2019-01-22 09:45:00,상품P,김승유,201901,1600.0,김승유,A시,2017-04-27
2019-06-19 03:46:00,상품R,김승유,201906,1800.0,김승유,A시,2017-04-27
2019-02-23 14:15:00,상품J,김승유,201902,1000.0,김승유,A시,2017-04-27
2019-07-10 20:28:00,상품X,김동욱,201907,2400.0,김동욱,A시,2018-07-04
2019-07-31 12:53:00,상품U,김동욱,201907,2100.0,김동욱,A시,2018-07-04
2019-07-13 22:58:00,상품B,김동욱,201907,200.0,김동욱,A시,2018-07-04
2019-07-15 11:10:00,상품V,김동욱,201907,2200.0,김동욱,A시,2018-07-04
2019-07-11 04:42:00,상품Q,김동욱,201907,1700.0,김동욱,A시,2018-07-04
2019-04-01 15:48:00,상품R,김동욱,201904,1800.0,김동욱,A시,2018-07-04
2019-06-20 23:25:00,상품H,김동욱,201906,800.0,김동욱,A시,2018-07-04
2019-03-17 17:05:00,상품F,김동욱,201903,600.0,김동욱,A시,2018-07-04
2019-01-12 16:19:00,상품M,김동욱,201901,1300.0,김동욱,A시,2018-07-04
2019-04-10 15:40:00,상품R,김동욱,201904,1800.0,김동욱,A시,2018-07-04
2019-01-01 15:47:00,상품J,김동욱,201901,1000.0,김동욱,A시,2018-07-04
2019-04-08 00:10:00,상품B,김동욱,201904,200.0,김동욱,A시,2018-07-04
2019-04-22 00:36:00,상품Y,김동욱,201904,2500.0,김동욱,A시,2018-07-04
2019-07-10 12:44:00,상품R,김대현,201907,1800.0,김대현,H시,2017-01-30
2019-04-03 08:34:00,상품Q,김대현,201904,1700.0,김대현,H시,2017-01-30
2019-02-12 22:35:00,상품C,김대현,201902,300.0,김대현,H시,2017-01-30
2019-03-03 06:14:00,상품F,김대현,201903,600.0,김대현,H시,2017-01-30
2019-02-17 11:34:00,상품C,김대현,201902,300.0,김대현,H시,2017-01-30
2019-05-31 22:42:00,상품W,김대현,201905,2300.0,김대현,H시,2017-01-30
2019-03-22 10:08:00,상품D,김대현,201903,400.0,김대현,H시,2017-01-30
2019-02-13 16:59:00,상품W,김대현,201902,2300.0,김대현,H시,2017-01-30
2019-01-03 05:44:00,상품F,김대현,201901,600.0,김대현,H시,2017-01-30
2019-02-18 22:08:00,상품R,김대현,201902,1800.0,김대현,H시,2017-01-30
2019-02-08 19:17:00,상품Y,김대현,201902,2500.0,김대현,H시,2017-01-30
2019-04-21 17:08:00,상품N,김대현,201904,1400.0,김대현,H시,2017-01-30
2019-07-26 22:14:00,상품N,김대현,201907,1400.0,김대현,H시,2017-01-30
2019-01-05 03:03:00,상품L,김대현,201901,1200.0,김대현,H시,2017-01-30
2019-06-11 08:44:00,상품T,김대현,201906,2000.0,김대현,H시,2017-01-30
2019-01-08 10:22:00,상품I,김대현,201901,900.0,김대현,H시,2017-01-30
2019-03-14 06:19:00,상품P,김대현,201903,1600.0,김대현,H시,2017-01-30
2019-04-10 03:13:00,상품K,김대현,201904,1100.0,김대현,H시,2017-01-30
2019-01-19 05:04:00,상품U,김대현,201901,2100.0,김대현,H시,2017-01-30
2019-07-01 02:53:00,상품J,김대현,201907,1000.0,김대현,H시,2017-01-30
2019-03-05 21:03:00,상품S,김대현,201903,1900.0,김대현,H시,2017-01-30
2019-01-07 13:28:00,상품P,김대현,201901,1600.0,김대현,H시,2017-01-30
2019-04-09 00:53:00,상품O,김대현,201904,1500.0,김대현,H시,2017-01-30
2019-03-03 13:01:00,상품Y,김대현,201903,2500.0,김대현,H시,2017-01-30
2019-02-14 01:30:00,상품P,김동건,201902,1600.0,김동건,D시,2017-03-13
2019-03-02 01:53:00,상품M,김동건,201903,1300.0,김동건,D시,2017-03-13
2019-07-13 15:36:00,상품F,김동건,201907,600.0,김동건,D시,2017-03-13
2019-03-08 18:56:00,상품P,김동건,201903,1600.0,김동건,D시,2017-03-13
2019-03-10 20:21:00,상품T,김동건,201903,2000.0,김동건,D시,2017-03-13
2019-05-30 15:35:00,상품A,김동건,201905,100.0,김동건,D시,2017-03-13
2019-01-22 01:41:00,상품Q,김동건,201901,1700.0,김동건,D시,2017-03-13
2019-03-13 04:51:00,상품F,김동건,201903,600.0,김동건,D시,2017-03-13
2019-03-22 15:01:00,상품S,김동건,201903,1900.0,김동건,D시,2017-03-13
2019-04-21 01:07:00,상품X,김동건,201904,2400.0,김동건,D시,2017-03-13
2019-06-20 17:29:00,상품G,김동건,201906,700.0,김동건,D시,2017-03-13
2019-01-22 00:58:00,상품D,김동건,201901,400.0,김동건,D시,2017-03-13
2019-05-24 14:07:00,상품L,김동건,201905,1200.0,김동건,D시,2017-03-13
2019-05-16 04:45:00,상품Y,김태현,201905,2500.0,김태현,B시,2018-02-13
2019-03-24 01:13:00,상품X,김태현,201903,2400.0,김태현,B시,2018-02-13
2019-04-11 16:38:00,상품B,김태현,201904,200.0,김태현,B시,2018-02-13
2019-04-02 20:25:00,상품C,김태현,201904,300.0,김태현,B시,2018-02-13
2019-07-01 05:34:00,상품L,김태현,201907,1200.0,김태현,B시,2018-02-13
2019-04-10 09:25:00,상품O,김태현,201904,1500.0,김태현,B시,2018-02-13
2019-03-02 15:03:00,상품U,김태현,201903,2100.0,김태현,B시,2018-02-13
2019-07-29 23:14:00,상품J,김태현,201907,1000.0,김태현,B시,2018-02-13
2019-06-05 17:06:00,상품W,김태현,201906,2300.0,김태현,B시,2018-02-13
2019-03-10 22:27:00,상품P,김태현,201903,1600.0,김태현,B시,2018-02-13
2019-03-08 23:12:00,상품P,김태현,201903,1600.0,김태현,B시,2018-02-13
2019-05-26 10:58:00,상품P,김다온,201905,1600.0,김다온,A시,2018-05-01
2019-05-06 19:09:00,상품W,김다온,201905,2300.0,김다온,A시,2018-05-01
2019-07-25 21:42:00,상품D,김다온,201907,400.0,김다온,A시,2018-05-01
2019-03-24 03:52:00,상품B,김다온,201903,200.0,김다온,A시,2018-05-01
2019-02-22 10:35:00,상품D,김다온,201902,400.0,김다온,A시,2018-05-01
2019-06-10 04:25:00,상품U,김다온,201906,2100.0,김다온,A시,2018-05-01
2019-07-12 08:44:00,상품X,김다온,201907,2400.0,김다온,A시,2018-05-01
2019-04-22 17:30:00,상품L,김다온,201904,1200.0,김다온,A시,2018-05-01
2019-07-12 08:38:00,상품D,김다온,201907,400.0,김다온,A시,2018-05-01
2019-05-30 16:57:00,상품O,김다온,201905,1500.0,김다온,A시,2018-05-01
2019-07-12 04:58:00,상품B,김다온,201907,200.0,김다온,A시,2018-05-01
2019-04-01 02:12:00,상품F,김다온,201904,600.0,김다온,A시,2018-05-01
2019-01-10 15:12:00,상품P,김다온,201901,1600.0,김다온,A시,2018-05-01
2019-02-11 18:32:00,상품R,김하윤,201902,1800.0,김하윤,F시,2017-05-19
2019-05-19 00:13:00,상품K,김하윤,201905,1100.0,김하윤,F시,2017-05-19
2019-04-20 03:05:00,상품V,김하윤,201904,2200.0,김하윤,F시,2017-05-19
2019-01-29 03:19:00,상품D,김하윤,201901,400.0,김하윤,F시,2017-05-19
2019-05-16 15:17:00,상품I,김하윤,201905,900.0,김하윤,F시,2017-05-19
2019-01-18 11:10:00,상품H,김하윤,201901,800.0,김하윤,F시,2017-05-19
2019-04-13 21:53:00,상품F,김하윤,201904,600.0,김하윤,F시,2017-05-19
2019-06-02 09:24:00,상품V,김하윤,201906,2200.0,김하윤,F시,2017-05-19
2019-02-24 04:43:00,상품K,김하윤,201902,1100.0,김하윤,F시,2017-05-19
2019-07-10 03:02:00,상품U,김하윤,201907,2100.0,김하윤,F시,2017-05-19
2019-01-01 18:11:00,상품D,김하윤,201901,400.0,김하윤,F시,2017-05-19
2019-05-28 04:03:00,상품E,김하윤,201905,500.0,김하윤,F시,2017-05-19
2019-04-22 11:43:00,상품O,김하윤,201904,1500.0,김하윤,F시,2017-05-19
2019-03-18 21:10:00,상품G,김하윤,201903,700.0,김하윤,F시,2017-05-19
2019-07-04 10:38:00,상품H,김하윤,201907,800.0,김하윤,F시,2017-05-19
2019-06-10 12:37:00,상품O,김하윤,201906,1500.0,김하윤,F시,2017-05-19
2019-04-03 09:37:00,상품Q,김하윤,201904,1700.0,김하윤,F시,2017-05-19
2019-06-14 21:48:00,상품J,김하윤,201906,1000.0,김하윤,F시,2017-05-19
2019-05-25 21:25:00,상품F,김하윤,201905,600.0,김하윤,F시,2017-05-19
2019-03-02 08:52:00,상품P,김현우,201903,1600.0,김현우,C시,2018-06-28
2019-02-08 08:39:00,상품R,김현우,201902,1800.0,김현우,C시,2018-06-28
2019-04-02 08:45:00,상품B,김현우,201904,200.0,김현우,C시,2018-06-28
2019-02-11 08:53:00,상품B,김현우,201902,200.0,김현우,C시,2018-06-28
2019-01-04 16:02:00,상품C,김현우,201901,300.0,김현우,C시,2018-06-28
2019-02-26 18:16:00,상품X,김현우,201902,2400.0,김현우,C시,2018-06-28
2019-02-26 03:21:00,상품A,김현우,201902,100.0,김현우,C시,2018-06-28
2019-01-10 16:33:00,상품I,김현우,201901,900.0,김현우,C시,2018-06-28
2019-02-26 11:06:00,상품B,김현우,201902,200.0,김현우,C시,2018-06-28
2019-05-05 13:12:00,상품A,김현우,201905,100.0,김현우,C시,2018-06-28
2019-06-18 04:10:00,상품W,김현우,201906,2300.0,김현우,C시,2018-06-28
2019-02-22 19:51:00,상품M,김현우,201902,1300.0,김현우,C시,2018-06-28
2019-04-18 08:56:00,상품R,김현우,201904,1800.0,김현우,C시,2018-06-28
2019-02-28 09:58:00,상품Q,김현우,201902,1700.0,김현우,C시,2018-06-28
2019-04-20 05:06:00,상품D,김현우,201904,400.0,김현우,C시,2018-06-28
2019-01-25 04:12:00,상품D,김현우,201901,400.0,김현우,C시,2018-06-28
2019-01-24 14:52:00,상품B,김현우,201901,200.0,김현우,C시,2018-06-28
2019-06-29 10:01:00,상품A,김하민,201906,100.0,김하민,E시,2018-05-12
2019-07-01 21:18:00,상품L,김하민,201907,1200.0,김하민,E시,2018-05-12
2019-02-08 01:06:00,상품W,김하민,201902,2300.0,김하민,E시,2018-05-12
2019-05-24 16:27:00,상품P,김하민,201905,1600.0,김하민,E시,2018-05-12
2019-04-16 09:06:00,상품M,김하민,201904,1300.0,김하민,E시,2018-05-12
2019-01-29 17:16:00,상품A,김하민,201901,100.0,김하민,E시,2018-05-12
2019-02-20 01:15:00,상품W,김하민,201902,2300.0,김하민,E시,2018-05-12
2019-03-02 21:37:00,상품V,김하민,201903,2200.0,김하민,E시,2018-05-12
2019-04-19 18:20:00,상품I,김하민,201904,900.0,김하민,E시,2018-05-12
2019-03-05 06:11:00,상품W,김하민,201903,2300.0,김하민,E시,2018-05-12
2019-06-08 16:38:00,상품O,김하민,201906,1500.0,김하민,E시,2018-05-12
2019-05-16 13:20:00,상품B,김하민,201905,200.0,김하민,E시,2018-05-12
2019-05-16 15:43:00,상품P,김하민,201905,1600.0,김하민,E시,2018-05-12
2019-07-13 21:37:00,상품S,김하민,201907,1900.0,김하민,E시,2018-05-12
2019-02-09 16:14:00,상품R,김하민,201902,1800.0,김하민,E시,2018-05-12
2019-05-02 04:47:00,상품H,김하민,201905,800.0,김하민,E시,2018-05-12
2019-01-21 17:56:00,상품G,김하민,201901,700.0,김하민,E시,2018-05-12
2019-04-27 19:09:00,상품Q,김하민,201904,1700.0,김하민,E시,2018-05-12
2019-01-27 12:19:00,상품R,김하민,201901,1800.0,김하민,E시,2018-05-12
2019-04-24 17:44:00,상품N,김은율,201904,1400.0,김은율,C시,2018-05-03
2019-04-23 17:47:00,상품N,김은율,201904,1400.0,김은율,C시,2018-05-03
2019-02-21 01:23:00,상품T,김은율,201902,2000.0,김은율,C시,2018-05-03
2019-02-07 15:50:00,상품A,김은율,201902,100.0,김은율,C시,2018-05-03
2019-03-08 02:15:00,상품E,김은율,201903,500.0,김은율,C시,2018-05-03
2019-03-31 10:49:00,상품B,김은율,201903,200.0,김은율,C시,2018-05-03
2019-02-05 22:18:00,상품D,김은율,201902,400.0,김은율,C시,2018-05-03
2019-05-15 18:33:00,상품C,김은율,201905,300.0,김은율,C시,2018-05-03
2019-03-29 09:55:00,상품L,김은율,201903,1200.0,김은율,C시,2018-05-03
2019-01-01 13:11:00,상품E,김은율,201901,500.0,김은율,C시,2018-05-03
2019-06-12 10:17:00,상품I,김은율,201906,900.0,김은율,C시,2018-05-03
2019-03-23 20:08:00,상품A,김은율,201903,100.0,김은율,C시,2018-05-03
2019-07-12 11:54:00,상품O,김은율,201907,1500.0,김은율,C시,2018-05-03
2019-05-19 03:40:00,상품T,김은율,201905,2000.0,김은율,C시,2018-05-03
2019-03-28 14:18:00,상품R,김예준,201903,1800.0,김예준,C시,2018-07-22
2019-05-07 01:20:00,상품Y,김예준,201905,2500.0,김예준,C시,2018-07-22
2019-02-25 15:15:00,상품P,김예준,201902,1600.0,김예준,C시,2018-07-22
2019-02-02 14:40:00,상품B,김예준,201902,200.0,김예준,C시,2018-07-22
2019-03-23 21:01:00,상품V,김예준,201903,2200.0,김예준,C시,2018-07-22
2019-01-04 02:25:00,상품C,김예준,201901,300.0,김예준,C시,2018-07-22
2019-02-11 20:42:00,상품B,김예준,201902,200.0,김예준,C시,2018-07-22
2019-05-03 22:42:00,상품Y,김예준,201905,2500.0,김예준,C시,2018-07-22
2019-05-02 15:15:00,상품B,김예준,201905,200.0,김예준,C시,2018-07-22
2019-01-06 13:02:00,상품E,김예준,201901,500.0,김예준,C시,2018-07-22
2019-06-14 03:46:00,상품L,김예준,201906,1200.0,김예준,C시,2018-07-22
2019-04-09 20:11:00,상품L,김예준,201904,1200.0,김예준,C시,2018-07-22
2019-01-29 12:58:00,상품W,김예준,201901,2300.0,김예준,C시,2018-07-22
2019-02-12 00:36:00,상품N,김예준,201902,1400.0,김예준,C시,2018-07-22
2019-02-04 17:08:00,상품P,김예준,201902,1600.0,김예준,C시,2018-07-22
2019-01-18 00:54:00,상품W,김성현,201901,2300.0,김성현,C시,2017-04-09
2019-01-22 07:01:00,상품Y,김성현,201901,2500.0,김성현,C시,2017-04-09
2019-04-07 03:51:00,상품A,김성현,201904,100.0,김성현,C시,2017-04-09
2019-06-01 07:17:00,상품T,김성현,201906,2000.0,김성현,C시,2017-04-09
2019-05-17 13:47:00,상품I,김성현,201905,900.0,김성현,C시,2017-04-09
2019-06-07 18:31:00,상품F,김성현,201906,600.0,김성현,C시,2017-04-09
2019-03-04 20:28:00,상품W,김성현,201903,2300.0,김성현,C시,2017-04-09
2019-05-27 06:43:00,상품F,김성현,201905,600.0,김성현,C시,2017-04-09
2019-02-19 18:30:00,상품Q,김성현,201902,1700.0,김성현,C시,2017-04-09
2019-04-05 08:54:00,상품Q,김성현,201904,1700.0,김성현,C시,2017-04-09
2019-05-17 20:24:00,상품J,김성현,201905,1000.0,김성현,C시,2017-04-09
2019-04-06 10:50:00,상품E,김성현,201904,500.0,김성현,C시,2017-04-09
2019-05-08 02:35:00,상품F,김성현,201905,600.0,김성현,C시,2017-04-09
2019-05-25 01:18:00,상품G,김성현,201905,700.0,김성현,C시,2017-04-09
2019-01-20 05:58:00,상품B,김성현,201901,200.0,김성현,C시,2017-04-09
2019-05-25 05:46:00,상품F,김성현,201905,600.0,김성현,C시,2017-04-09
2019-01-09 11:17:00,상품T,김성현,201901,2000.0,김성현,C시,2017-04-09
2019-06-17 10:49:00,상품S,김성현,201906,1900.0,김성현,C시,2017-04-09
2019-01-12 03:26:00,상품A,김건희,201901,100.0,김건희,B시,2018-01-21
2019-07-28 20:12:00,상품B,김건희,201907,200.0,김건희,B시,2018-01-21
2019-07-09 21:51:00,상품G,김건희,201907,700.0,김건희,B시,2018-01-21
2019-01-18 10:46:00,상품V,김건희,201901,2200.0,김건희,B시,2018-01-21
2019-05-31 22:43:00,상품X,김건희,201905,2400.0,김건희,B시,2018-01-21
2019-02-02 01:06:00,상품V,김건희,201902,2200.0,김건희,B시,2018-01-21
2019-01-02 13:31:00,상품K,김건희,201901,1100.0,김건희,B시,2018-01-21
2019-01-12 14:45:00,상품V,김건희,201901,2200.0,김건희,B시,2018-01-21
2019-04-10 15:59:00,상품E,김건희,201904,500.0,김건희,B시,2018-01-21
2019-06-13 16:03:00,상품A,김건희,201906,100.0,김건희,B시,2018-01-21
2019-01-15 11:33:00,상품N,김건희,201901,1400.0,김건희,B시,2018-01-21
2019-02-19 04:38:00,상품N,김건희,201902,1400.0,김건희,B시,2018-01-21
2019-06-17 05:35:00,상품V,김건희,201906,2200.0,김건희,B시,2018-01-21
2019-03-26 03:57:00,상품R,김건희,201903,1800.0,김건희,B시,2018-01-21
2019-02-20 00:14:00,상품U,김건희,201902,2100.0,김건희,B시,2018-01-21
2019-04-02 18:07:00,상품L,김건희,201904,1200.0,김건희,B시,2018-01-21
2019-03-22 11:16:00,상품K,김성윤,201903,1100.0,김성윤,F시,2018-03-05
2019-02-11 17:00:00,상품A,김성윤,201902,100.0,김성윤,F시,2018-03-05
2019-01-14 05:59:00,상품W,김성윤,201901,2300.0,김성윤,F시,2018-03-05
2019-03-22 03:37:00,상품F,김성윤,201903,600.0,김성윤,F시,2018-03-05
2019-01-16 07:48:00,상품S,김성윤,201901,1900.0,김성윤,F시,2018-03-05
2019-07-14 17:32:00,상품A,김성윤,201907,100.0,김성윤,F시,2018-03-05
2019-04-01 01:46:00,상품N,김성윤,201904,1400.0,김성윤,F시,2018-03-05
2019-05-05 17:06:00,상품N,김성윤,201905,1400.0,김성윤,F시,2018-03-05
2019-04-26 00:14:00,상품U,김성윤,201904,2100.0,김성윤,F시,2018-03-05
2019-03-05 23:50:00,상품W,김성윤,201903,2300.0,김성윤,F시,2018-03-05
2019-02-24 23:31:00,상품J,김성윤,201902,1000.0,김성윤,F시,2018-03-05
2019-03-26 15:08:00,상품G,김성윤,201903,700.0,김성윤,F시,2018-03-05
2019-01-19 11:16:00,상품M,김성윤,201901,1300.0,김성윤,F시,2018-03-05
2019-03-20 21:37:00,상품F,김성윤,201903,600.0,김성윤,F시,2018-03-05
2019-04-29 17:05:00,상품K,김성윤,201904,1100.0,김성윤,F시,2018-03-05
2019-01-25 16:50:00,상품O,김성윤,201901,1500.0,김성윤,F시,2018-03-05
2019-05-07 02:58:00,상품O,김준석,201905,1500.0,김준석,F시,2017-03-04
2019-03-07 00:57:00,상품H,김준석,201903,800.0,김준석,F시,2017-03-04
2019-04-20 14:29:00,상품D,김준석,201904,400.0,김준석,F시,2017-03-04
2019-07-14 05:07:00,상품S,김준석,201907,1900.0,김준석,F시,2017-03-04
2019-07-13 15:39:00,상품V,김준석,201907,2200.0,김준석,F시,2017-03-04
2019-07-09 12:15:00,상품J,김준석,201907,1000.0,김준석,F시,2017-03-04
2019-05-08 18:58:00,상품M,김준석,201905,1300.0,김준석,F시,2017-03-04
2019-07-07 07:15:00,상품F,김준석,201907,600.0,김준석,F시,2017-03-04
2019-02-15 04:36:00,상품F,김준석,201902,600.0,김준석,F시,2017-03-04
2019-06-23 19:33:00,상품E,김준석,201906,500.0,김준석,F시,2017-03-04
2019-02-13 23:16:00,상품C,김준석,201902,300.0,김준석,F시,2017-03-04
2019-02-18 16:24:00,상품G,김준석,201902,700.0,김준석,F시,2017-03-04
